flagged_risk_score,flagged_amount,flagged_is_online,flagged_is_in_person,is_new_device,is_proxy,has_device,mismatch_count,is_new_region,concurrent_home_count,amount_to_mean_ratio,amount_to_p75_ratio,prior_txns_count,prior_in_person_pct,prior_online_pct,txns_24h,txns_48h,online_48h,exposure_48h,conf_testing,conf_burst,conf_new_device,conf_region,conf_ato,max_graph_pattern,has_corroborated_pattern,lone_risk_score,prior_cases_count,prior_fraud_rate,case_id,card_id,outcome,target,pattern,exposure_usd,actions_taken,report_filed
0.4,48.94,0.0,1.0,0.0,0.0,0.0,2.0,0.0,63.0,0.3446225366475176,0.3262427421989054,2363.0,0.8442657638595006,0.15573423614049936,36.0,65.0,3.0,7299.33,0.05,0.72,0.1,0.1,0.88,0.88,1.0,0.0,9.0,0.8888888888888888,CC-2589,C02354-K2,confirmed_fraud,1,out_of_region_use,96.02,CREATE_CASE|BLOCK_CARD,No
0.31,55.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0911488181935862,0.8516018951569903,592.0,0.0,1.0,5.0,13.0,13.0,389.21,0.05,0.2,0.82,0.1,0.15,0.82,1.0,0.0,4.0,0.75,CC-2590,C07562-K2,confirmed_fraud,1,card_not_present_new_device,295.1,CREATE_CASE|BLOCK_CARD,No
0.88,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.507694442447576,1.9046095359990252,15.0,0.8,0.2,2.0,2.0,1.0,592.05,0.05,0.45,0.1,0.1,0.72,0.72,1.0,0.0,0.0,0.5,CC-2591,C11633-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.38,50.02,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.4683984113137436,0.4601825274159123,102.0,0.6078431372549019,0.39215686274509803,3.0,5.0,1.0,199.84,0.05,0.45,0.82,0.1,0.72,0.82,1.0,0.0,5.0,1.0,CC-2592,C03285-K2,confirmed_fraud,1,card_not_present_new_device,50.02,CREATE_CASE|BLOCK_CARD,No
0.12,49.64,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1714009281466249,1.0760659859964015,41.0,0.0,1.0,1.0,1.0,1.0,49.64,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.12,9.0,0.8888888888888888,CC-2593,C04597-K2,confirmed_fraud,1,card_not_present_fraud,49.64,CREATE_CASE|BLOCK_CARD,No
0.52,400.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121626750975637,1.6808046686917832,7.0,0.7142857142857143,0.2857142857142857,2.0,2.0,2.0,499.98,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,1.0,1.0,CC-2594,C00637-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.85,25.41,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5021097880182374,0.3344477203327367,119.0,0.0,1.0,3.0,4.0,4.0,247.22,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,9.0,1.0,CC-2595,C00426-K2,confirmed_fraud,1,card_not_present_fraud,74.99,CREATE_CASE|BLOCK_CARD,No
0.2,30.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.2795768077946813,0.26464640418645813,970.0,0.8092783505154639,0.19072164948453607,20.0,35.0,0.0,4604.82,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.2,7.0,0.8571428571428571,CC-2596,C09301-K2,confirmed_fraud,1,account_takeover,30.95,CREATE_CASE|BLOCK_CARD,No
0.44,67.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.48157141372436013,0.47429616291891724,60.0,0.8833333333333333,0.11666666666666667,1.0,3.0,0.0,1397.52,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.44,3.0,0.6666666666666666,CC-2597,C12991-K1,confirmed_fraud,1,account_takeover,67.96,CREATE_CASE|BLOCK_CARD,No
0.23,26.81,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3987366331760885,0.2897877123956937,55.0,0.0,1.0,1.0,8.0,8.0,403.58,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.23,0.0,0.5,CC-2598,C04386-K1,confirmed_fraud,1,card_not_present_fraud,53.65,CREATE_CASE|BLOCK_CARD,No
0.4,305.03,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.35846722439575,1.7835039189374868,10.0,1.0,0.0,1.0,1.0,0.0,305.03,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,0.0,0.5,CC-2599,C05369-K1,confirmed_fraud,1,account_takeover,305.03,CREATE_CASE|BLOCK_CARD,No
0.41,317.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9195269757287403,2.713505567852595,185.0,0.8540540540540541,0.14594594594594595,3.0,10.0,0.0,1427.94,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.41,3.0,0.6666666666666666,CC-2600,C07614-K2,confirmed_fraud,1,account_takeover,317.51,CREATE_CASE|BLOCK_CARD,No
0.12,206.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2128835764425143,1.0645598007502868,15.0,0.8666666666666667,0.13333333333333333,2.0,2.0,0.0,241.97000000000003,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.12,6.0,1.0,CC-2601,C12111-K1,confirmed_fraud,1,out_of_region_use,206.02,CREATE_CASE|BLOCK_CARD,No
0.53,33.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.46403021874582495,0.36698239111288816,54.0,0.9259259259259259,0.07407407407407407,2.0,4.0,0.0,142.92,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.53,7.0,1.0,CC-2602,C04072-K2,confirmed_fraud,1,account_takeover,73.01,CREATE_CASE|BLOCK_CARD,No
0.67,31.35,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.642201024163725,0.5029600038504116,357.0,0.0,1.0,1.0,6.0,6.0,380.65,0.05,0.85,0.82,0.1,0.15,0.85,1.0,0.0,8.0,1.0,CC-2603,C02147-K2,confirmed_fraud,1,card_not_present_new_device,127.39,CREATE_CASE|BLOCK_CARD,No
0.64,24.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571056271217438,0.5704368477541047,4.0,0.0,1.0,0.0,1.0,1.0,24.98,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.64,0.0,0.5,CC-2604,C09337-K1,confirmed_fraud,1,card_not_present_fraud,24.98,CREATE_CASE|BLOCK_CARD,No
0.71,61.29,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1918423865246157,0.9459647173218501,53.0,0.0,1.0,3.0,3.0,3.0,133.11,0.05,0.72,0.82,0.1,0.15,0.82,1.0,0.0,5.0,1.0,CC-2605,C02181-K2,confirmed_fraud,1,card_not_present_new_device,122.64,CREATE_CASE|BLOCK_CARD,No
0.15,200.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.6626288701950158,1.7104599362126016,593.0,0.7723440134907251,0.22765598650927488,5.0,12.0,1.0,1187.1,0.05,0.45,0.25,0.1,0.72,0.72,1.0,0.0,7.0,1.0,CC-2606,C04965-K2,confirmed_fraud,1,card_not_present_fraud,200.04,CREATE_CASE|BLOCK_CARD,No
0.63,49.73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1056234104807876,0.8465977766806829,497.0,0.0,1.0,3.0,4.0,4.0,276.39,0.05,0.85,0.1,0.1,0.15,0.85,1.0,0.0,7.0,0.8571428571428571,CC-2607,C06663-K2,confirmed_fraud,1,card_not_present_fraud,111.85,CREATE_CASE|BLOCK_CARD,No
0.01,209.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.415102608648748,1.0495521850668346,42.0,0.5714285714285714,0.42857142857142855,2.0,2.0,1.0,309.82,0.05,0.45,0.1,0.1,0.72,0.72,1.0,0.0,3.0,1.0,CC-2608,C09868-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.68,74.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6477969647589586,0.64116105141176,306.0,0.7124183006535948,0.2875816993464052,2.0,9.0,3.0,971.79,0.05,0.72,0.25,0.1,0.72,0.72,1.0,0.0,4.0,0.75,CC-2609,C08256-K2,confirmed_fraud,1,card_not_present_fraud,149.94,CREATE_CASE|BLOCK_CARD,No
0.15,99.97,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14976183219677155,0.5712212375222129,9.0,0.6666666666666666,0.3333333333333333,3.0,3.0,3.0,299.89,0.05,0.72,0.82,0.1,0.15,0.82,1.0,0.0,1.0,0.0,CC-2610,C01269-K1,confirmed_fraud,1,card_not_present_new_device,299.89,CREATE_CASE|BLOCK_CARD,No
0.54,30.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18626197166429181,0.1757473354341941,687.0,0.33915574963609896,0.660844250363901,1.0,11.0,3.0,4764.81,0.05,0.72,0.25,0.1,0.72,0.72,1.0,0.0,7.0,0.8571428571428571,CC-2611,C12942-K2,confirmed_fraud,1,card_not_present_fraud,30.06,CREATE_CASE|BLOCK_CARD,No
0.92,38.99,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.5921782052904695,0.7961042143090494,15.0,0.9333333333333333,0.06666666666666667,1.0,2.0,0.0,73.07,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,1.0,1.0,CC-2612,C00400-K1,confirmed_fraud,1,account_takeover,485.44,CREATE_CASE|BLOCK_CARD,No
0.71,449.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8003048719497803,1.8003048719497803,1.0,0.0,1.0,2.0,2.0,2.0,899.8800000000001,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-2613,C09983-K1,confirmed_fraud,1,card_not_present_new_device,899.88,CREATE_CASE|BLOCK_CARD,No
0.07,300.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1161253625309064,2.128390122090507,17.0,0.8823529411764706,0.11764705882352941,1.0,1.0,1.0,300.02,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.07,0.0,0.5,CC-2614,C07792-K1,confirmed_fraud,1,card_not_present_fraud,300.02,CREATE_CASE|BLOCK_CARD,No
0.31,24.37,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5198973664765401,0.3936613575420799,11.0,0.0,1.0,1.0,5.0,5.0,169.31,0.05,0.72,0.82,0.1,0.15,0.82,1.0,0.0,3.0,1.0,CC-2615,C07638-K1,confirmed_fraud,1,card_not_present_new_device,193.68,CREATE_CASE|BLOCK_CARD,No
0.12,199.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999949992748949,0.9999949992748949,0.0,0.0,1.0,1.0,1.0,1.0,199.97,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.12,0.0,0.5,CC-2616,C10306-K1,confirmed_fraud,1,card_not_present_fraud,199.97,CREATE_CASE|BLOCK_CARD,No
0.82,300.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0765494991093,1.4250698284215928,31.0,0.5806451612903226,0.41935483870967744,1.0,1.0,1.0,300.0,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-2617,C11158-K1,confirmed_fraud,1,card_not_present_new_device,300.0,CREATE_CASE|BLOCK_CARD,No
0.95,18.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.7100011317765118,0.6215118391070308,5.0,0.0,1.0,3.0,3.0,3.0,56.57,0.05,0.72,0.1,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-2618,C10381-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.8,479.08,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.4582999425009655,2.8006383687690355,257.0,0.8249027237354085,0.17509727626459143,5.0,9.0,0.0,1008.44,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.8,4.0,0.75,CC-2619,C01966-K1,confirmed_fraud,1,out_of_region_use,479.08,CREATE_CASE|BLOCK_CARD,No
0.31,159.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875941339501805,1.022865405038834,68.0,0.1323529411764706,0.8676470588235294,1.0,1.0,0.0,159.88,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.31,1.0,0.0,CC-2620,C10390-K1,confirmed_fraud,1,out_of_region_use,159.88,CREATE_CASE|BLOCK_CARD,No
0.76,58.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.0,0.4069052732055151,0.3927813517142124,1344.0,0.7938988095238095,0.20610119047619047,17.0,32.0,2.0,5189.35,0.05,0.72,0.1,0.1,0.88,0.88,1.0,0.0,7.0,1.0,CC-2621,C01109-K2,confirmed_fraud,1,account_takeover,158.94,CREATE_CASE|BLOCK_CARD,No
0.43,76.97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.34379113129751193,0.27486242594569893,567.0,0.7160493827160493,0.2839506172839506,16.0,21.0,5.0,5772.46,0.05,0.72,0.1,0.1,0.88,0.88,1.0,0.0,9.0,0.8888888888888888,CC-2622,C02250-K2,confirmed_fraud,1,account_takeover,1577.74,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.25,149.92,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2308050551135143,0.797315336300929,11.0,0.2727272727272727,0.7272727272727273,1.0,1.0,1.0,149.92,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-2623,C01489-K1,confirmed_fraud,1,card_not_present_new_device,149.92,CREATE_CASE|BLOCK_CARD,No
0.28,499.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.709260887965148,5.430902434519994,150.0,0.5533333333333333,0.44666666666666666,8.0,12.0,1.0,1139.79,0.05,0.45,0.25,0.1,0.72,0.72,1.0,0.0,1.0,0.0,CC-2624,C01828-K2,confirmed_fraud,1,card_not_present_fraud,499.92,CREATE_CASE|BLOCK_CARD,No
0.23,50.03,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,0.3659019753835947,0.312753960216546,870.0,0.835632183908046,0.16436781609195403,13.0,26.0,1.0,2320.58,0.05,0.45,0.82,0.1,0.72,0.82,1.0,0.0,7.0,0.8571428571428571,CC-2625,C00889-K2,confirmed_fraud,1,account_takeover,84.59,CREATE_CASE|BLOCK_CARD,No
0.39,49.66,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8915637174620337,0.7457464221891846,9.0,0.0,1.0,2.0,2.0,2.0,99.28999999999999,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,4.0,1.0,CC-2626,C01525-K2,confirmed_fraud,1,card_not_present_fraud,99.29,CREATE_CASE|BLOCK_CARD,No
0.41,39.06,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.2733519038353407,0.28158251391331934,52.0,0.8461538461538461,0.15384615384615385,2.0,2.0,0.0,131.01,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,1.0,1.0,CC-2627,C06437-K1,confirmed_fraud,1,account_takeover,39.06,CREATE_CASE|BLOCK_CARD,No
0.3,250.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0504724836237889,0.7125207691496548,9.0,0.2222222222222222,0.7777777777777778,0.0,1.0,1.0,250.01,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.3,0.0,0.5,CC-2628,C10349-K1,confirmed_fraud,1,card_not_present_fraud,250.01,CREATE_CASE|BLOCK_CARD,No
0.23,200.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3245666624743548,1.197681867437781,401.0,0.3167082294264339,0.683291770573566,1.0,4.0,2.0,348.03000000000003,0.05,0.72,0.25,0.1,0.72,0.72,1.0,0.0,6.0,0.8333333333333334,CC-2629,C07518-K2,confirmed_fraud,1,card_not_present_fraud,350.05,CREATE_CASE|BLOCK_CARD,No
0.81,24.94,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05467767430609706,0.09591901881074263,6.0,0.5,0.5,0.0,1.0,1.0,24.94,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-2630,C07879-K1,confirmed_fraud,1,card_not_present_new_device,24.94,CREATE_CASE|BLOCK_CARD,No
0.61,15.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9999336474022958,0.9999336474022958,0.0,0.0,1.0,0.0,3.0,3.0,45.04,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,0.0,0.5,CC-2631,C04587-K1,confirmed_fraud,1,card_not_present_fraud,45.04,CREATE_CASE|BLOCK_CARD,No
0.11,39.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2452694442972407,0.2149240245501526,42.0,0.7857142857142857,0.21428571428571427,1.0,1.0,0.0,39.01,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.11,1.0,1.0,CC-2632,C11842-K1,confirmed_fraud,1,out_of_region_use,39.01,CREATE_CASE|BLOCK_CARD,No
0.82,33.56,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8009376624203147,0.6300750044589635,270.0,0.0,1.0,11.0,12.0,12.0,798.77,0.05,0.2,0.25,0.1,0.15,0.25,0.0,0.82,11.0,0.9090909090909091,CC-2633,C11597-K2,confirmed_fraud,1,card_not_present_new_device,652.3,CREATE_CASE|BLOCK_CARD,No
0.46,26.77,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6126642150398887,0.46310071618863097,986.0,0.0,1.0,12.0,24.0,24.0,672.46,0.05,0.2,0.25,0.1,0.15,0.25,0.0,0.46,7.0,0.8571428571428571,CC-2634,C05381-K2,confirmed_fraud,1,card_not_present_fraud,88.1,CREATE_CASE|BLOCK_CARD,No
0.29,335.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4725411540147912,1.3405027385367532,1778.0,0.5061867266591676,0.4938132733408324,18.0,36.0,7.0,14557.75,0.05,0.2,0.1,0.1,0.72,0.72,1.0,0.0,8.0,0.875,CC-2635,C00750-K2,confirmed_fraud,1,account_takeover,2166.97,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.06,200.08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.007932533402776,4.007932533402776,1.0,0.0,1.0,0.0,1.0,1.0,200.08,0.05,0.45,0.82,0.1,0.15,0.82,1.0,0.0,0.0,0.5,CC-2636,C00114-K1,confirmed_fraud,1,card_not_present_new_device,200.08,CREATE_CASE|BLOCK_CARD,No
0.94,97.38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.426475020918719,1.6987056483968879,31.0,0.0,1.0,6.0,6.0,6.0,180.17,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,4.0,1.0,CC-2637,C11595-K1,confirmed_fraud,1,card_not_present_fraud,129.73,CREATE_CASE|BLOCK_CARD,No
0.84,1054.01,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.807028958958213,3.145444073400957,9.0,1.0,0.0,1.0,1.0,0.0,1054.01,0.05,0.2,0.1,0.38,0.75,0.75,1.0,0.0,0.0,0.5,CC-2638,C07354-K2,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.08,160.51,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.9999937698973902,0.9999937698973902,0.0,1.0,0.0,1.0,1.0,0.0,160.51,0.05,0.2,0.1,0.38,0.75,0.75,1.0,0.0,0.0,0.5,CC-2639,C05445-K1,confirmed_fraud,1,account_takeover,160.51,CREATE_CASE|BLOCK_CARD,No
0.7,150.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.7499234212198658,0.6004697484405072,564.0,0.17553191489361702,0.824468085106383,4.0,10.0,7.0,1779.29,0.05,0.2,0.25,0.1,0.72,0.72,1.0,0.0,6.0,1.0,CC-2640,C03040-K2,confirmed_fraud,1,card_not_present_new_device,900.21,CREATE_CASE|BLOCK_CARD,No
0.15,107.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.230254145224929,0.600224549234087,16.0,0.75,0.25,3.0,3.0,0.0,6019.58,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.15,0.0,0.5,CC-2641,C02653-K1,cleared,0,none,0.0,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No
0.93,272.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999963235429282,0.9999963235429282,0.0,1.0,0.0,0.0,1.0,0.0,272.0,0.05,0.2,0.1,0.38,0.15,0.38,0.0,0.93,0.0,0.5,CC-2642,C01089-K1,confirmed_fraud,1,account_takeover,272.0,CREATE_CASE|BLOCK_CARD,No
0.6,149.08,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.223250685263884,2.638770886434438,180.0,0.0,1.0,2.0,3.0,3.0,309.27,0.05,0.85,0.25,0.1,0.15,0.85,1.0,0.0,11.0,1.0,CC-2643,C05307-K2,confirmed_fraud,1,card_testing,508.82,CREATE_CASE|BLOCK_CARD,No
0.26,335.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1546494528593687,2.3038147045271677,55.0,0.9818181818181818,0.01818181818181818,1.0,1.0,0.0,335.0,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.26,4.0,1.0,CC-2644,C03786-K1,confirmed_fraud,1,out_of_region_use,335.0,CREATE_CASE|BLOCK_CARD,No
0.25,449.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4905588805401218,1.9913615322659164,127.0,0.5669291338582677,0.4330708661417323,3.0,4.0,2.0,602.82,0.05,0.85,0.25,0.1,0.72,0.85,1.0,0.0,6.0,0.8333333333333334,CC-2645,C11143-K1,confirmed_fraud,1,card_not_present_fraud,449.98,CREATE_CASE|BLOCK_CARD,No
0.52,40.26,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8414821856182709,0.6424023870689792,473.0,0.0,1.0,14.0,20.0,20.0,808.59,0.05,0.2,0.82,0.1,0.15,0.82,1.0,0.0,6.0,1.0,CC-2646,C09657-K2,confirmed_fraud,1,card_not_present_new_device,133.78,CREATE_CASE|BLOCK_CARD,No
0.52,275.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4012029941204434,2.547695784248351,63.0,0.9841269841269841,0.015873015873015872,0.0,1.0,1.0,275.09,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.52,0.0,0.5,CC-2647,C08478-K1,confirmed_fraud,1,card_not_present_fraud,275.09,CREATE_CASE|BLOCK_CARD,No
0.29,29.08,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.25238345274102486,0.263684050651276,20.0,0.9,0.1,1.0,4.0,0.0,274.83,0.05,0.2,0.1,0.1,0.75,0.75,1.0,0.0,0.0,0.5,CC-2648,C01363-K1,confirmed_fraud,1,account_takeover,29.08,CREATE_CASE|BLOCK_CARD,No
0.15,66.19,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0892604416943685,0.7111774881542048,10.0,0.3,0.7,1.0,1.0,1.0,66.19,0.05,0.45,0.9,0.1,0.15,0.9,1.0,0.0,0.0,0.5,CC-2649,C03528-K1,confirmed_fraud,1,undocumented,390.04,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.71,22.92,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47629123058903555,0.3544366436767389,110.0,0.0,1.0,3.0,3.0,3.0,66.44,0.05,0.72,0.25,0.1,0.15,0.72,1.0,0.0,7.0,1.0,CC-2650,C06940-K1,confirmed_fraud,1,card_not_present_fraud,114.68,CREATE_CASE|BLOCK_CARD,No
0.78,300.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4875197347060676,1.0427992848542345,20.0,1.0,0.0,0.0,2.0,2.0,450.12,0.05,0.85,0.82,0.1,0.15,0.85,1.0,0.0,0.0,0.5,CC-2651,C05153-K1,confirmed_fraud,1,card_not_present_new_device,450.12,CREATE_CASE|BLOCK_CARD,No
0.6,225.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5986538148594498,1.3633333031644173,6.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,225.95,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.6,1.0,1.0,CC-2652,C11201-K1,confirmed_fraud,1,account_takeover,225.95,CREATE_CASE|BLOCK_CARD,No
0.17,200.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6747336969172364,0.4444261745041007,17.0,0.11764705882352941,0.8823529411764706,0.0,1.0,1.0,200.01,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.17,3.0,1.0,CC-2653,C04446-K1,confirmed_fraud,1,card_not_present_fraud,200.01,CREATE_CASE|BLOCK_CARD,No
0.78,225.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.137471532610719,1.8962667091826029,44.0,0.9318181818181818,0.06818181818181818,0.0,4.0,0.0,576.0699999999999,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.78,1.0,1.0,CC-2654,C09530-K1,confirmed_fraud,1,out_of_region_use,411.95,CREATE_CASE|BLOCK_CARD,No
0.32,49.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4535989002953997,1.4535989002953997,1.0,0.0,1.0,1.0,1.0,1.0,49.7,0.05,0.45,0.25,0.1,0.15,0.45,0.0,0.32,0.0,0.5,CC-2655,C12492-K1,confirmed_fraud,1,card_not_present_fraud,49.7,CREATE_CASE|BLOCK_CARD,No
0.19,116.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0486541661327133,1.0833136544009039,684.0,0.9078947368421053,0.09210526315789473,13.0,27.0,0.0,3213.55,0.05,0.2,0.1,0.1,0.15,0.2,0.0,0.19,4.0,0.75,CC-2656,C02502-K2,confirmed_fraud,1,account_takeover,1405.96,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
0.15,58.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.5398896889632113,0.39302125502697727,151.0,0.7417218543046358,0.2582781456953642,9.0,17.0,11.0,3383.89,0.05,0.2,0.1,0.1,0.72,0.72,1.0,0.0,1.0,1.0,CC-2657,C12036-K2,confirmed_fraud,1,account_takeover,117.81,CREATE_CASE|BLOCK_CARD,No
0.62,39.03,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10118941236577723,0.13232482132928303,62.0,0.43548387096774194,0.5645161290322581,1.0,4.0,1.0,581.68,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,2.0,0.5,CC-2658,C04024-K2,confirmed_fraud,1,out_of_region_use,39.03,CREATE_CASE|BLOCK_CARD,No
0.58,554.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.4247413207006545,4.731448189869417,432.0,0.8587962962962963,0.1412037037037037,6.0,15.0,1.0,4073.02,0.05,0.45,0.1,0.1,0.88,0.88,1.0,0.0,9.0,0.8888888888888888,CC-2659,C03341-K2,confirmed_fraud,1,account_takeover,2762.01,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes
